time,sip,dip,reqmethod,respcode,host,url,uri,action,,bytes_in
2025-09-11 09:42:35+00:00,53.116.231.242,199.190.213.163,POST,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,11141
2025-09-11 20:28:35+00:00,171.6.164.193,2.202.4.159,POST,403,search.example.org,https://search.example.org/,/,allowed,,11906
2025-09-11 21:30:35+00:00,147.72.249.167,186.135.152.134,GET,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,95927
2025-09-11 18:27:35+00:00,175.53.27.19,105.46.194.8,CONNECT,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,58748
2025-09-11 11:44:35+00:00,104.73.229.95,191.63.80.85,CONNECT,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,80517
2025-09-11 12:07:35+00:00,204.187.57.207,20.240.132.118,POST,500,example.com,https://example.com/,/,blocked,,97830
2025-09-11 10:58:35+00:00,43.141.199.212,209.111.171.241,GET,500,video.example.tv,https://video.example.tv/login,/login,blocked,,51026
2025-09-11 13:09:35+00:00,168.34.95.175,156.50.206.215,POST,404,news.example.net,https://news.example.net/index.html,/index.html,allowed,,87229
2025-09-11 21:01:35+00:00,122.1.54.23,77.92.224.121,GET,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,75276
2025-09-11 17:29:35+00:00,69.219.226.51,100.85.175.254,POST,302,example.com,https://example.com/index.html,/index.html,blocked,,53433
2025-09-11 19:19:35+00:00,245.130.119.4,129.210.66.118,GET,200,example.com,https://example.com/index.html,/index.html,allowed,,69768
2025-09-11 09:47:35+00:00,69.37.165.157,230.175.56.102,CONNECT,302,video.example.tv,https://video.example.tv/login,/login,blocked,,12619
2025-09-11 15:44:35+00:00,236.75.46.70,168.204.198.151,POST,200,example.com,https://example.com/,/,allowed,,97834
2025-09-11 16:16:35+00:00,183.134.81.119,73.237.115.117,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,allowed,,29734
2025-09-11 13:36:35+00:00,143.68.9.126,33.146.69.232,CONNECT,302,example.com,https://example.com/,/,allowed,,75149
2025-09-11 08:03:35+00:00,54.52.81.24,45.179.220.58,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,34456
2025-09-11 18:06:35+00:00,55.67.41.197,236.14.115.156,CONNECT,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,93104
2025-09-11 16:44:35+00:00,86.239.134.91,23.165.25.158,GET,302,search.example.org,https://search.example.org/,/,blocked,,11572
2025-09-11 13:01:35+00:00,189.58.57.248,165.214.203.74,GET,302,search.example.org,https://search.example.org/index.html,/index.html,blocked,,66083
2025-09-11 20:54:35+00:00,22.249.253.129,132.112.184.191,CONNECT,200,example.com,https://example.com/,/,allowed,,30931
2025-09-11 12:07:35+00:00,134.190.87.186,214.162.245.230,GET,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,58420
2025-09-11 13:55:35+00:00,71.242.140.201,62.10.78.127,GET,500,example.com,https://example.com/,/,allowed,,91955
2025-09-11 22:55:35+00:00,53.163.41.104,241.167.127.41,CONNECT,404,example.com,https://example.com/,/,allowed,,53094
2025-09-11 10:51:35+00:00,238.43.53.114,95.143.94.173,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,1865
2025-09-11 23:14:35+00:00,91.101.105.18,181.178.108.130,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,56978
2025-09-11 22:52:35+00:00,204.24.178.86,254.6.170.123,CONNECT,403,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,16967
2025-09-11 17:38:35+00:00,87.24.76.242,188.192.190.52,CONNECT,502,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,3858
2025-09-11 21:39:35+00:00,19.14.187.200,122.104.220.82,GET,502,video.example.tv,https://video.example.tv/,/,allowed,,18819
2025-09-11 08:19:35+00:00,198.71.69.2,5.163.49.99,GET,200,video.example.tv,https://video.example.tv/,/,allowed,,58266
2025-09-11 19:35:35+00:00,120.73.189.97,80.56.202.168,GET,502,search.example.org,https://search.example.org/index.html,/index.html,blocked,,34583
2025-09-11 21:09:35+00:00,85.121.178.188,61.29.247.142,POST,403,example.com,https://example.com/login,/login,allowed,,55866
2025-09-11 20:49:35+00:00,118.222.185.9,41.153.99.61,CONNECT,200,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,45992
2025-09-11 14:06:35+00:00,211.151.210.35,154.153.52.122,GET,302,news.example.net,https://news.example.net/,/,allowed,,39284
2025-09-11 08:22:35+00:00,130.73.53.121,97.180.111.212,GET,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,97322
2025-09-11 17:16:35+00:00,254.59.134.27,167.137.159.232,GET,200,example.com,https://example.com/,/,blocked,,58741
2025-09-11 09:38:35+00:00,54.47.68.137,97.157.187.56,GET,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,28756
2025-09-11 15:12:35+00:00,51.39.150.70,20.148.21.46,POST,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,8534
2025-09-11 14:03:35+00:00,12.192.203.122,249.101.71.129,CONNECT,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,30427
2025-09-11 10:24:35+00:00,130.167.149.206,1.95.118.248,POST,500,example.com,https://example.com/login,/login,allowed,,33336
2025-09-11 07:32:35+00:00,36.63.69.17,200.151.20.235,POST,404,video.example.tv,https://video.example.tv/login,/login,allowed,,57499
2025-09-11 14:09:35+00:00,86.247.224.191,192.147.27.122,POST,301,example.com,https://example.com/index.html,/index.html,blocked,,21744
2025-09-11 14:04:35+00:00,92.247.6.112,128.248.140.182,POST,400,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,4166
2025-09-11 15:21:35+00:00,98.198.45.118,150.231.1.61,POST,301,search.example.org,https://search.example.org/,/,blocked,,66211
2025-09-11 18:06:35+00:00,143.229.16.25,104.224.78.196,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,,87603
2025-09-11 22:39:35+00:00,228.228.163.221,179.73.1.193,POST,200,search.example.org,https://search.example.org/login,/login,blocked,,49967
2025-09-11 19:15:35+00:00,157.150.82.224,107.205.106.86,POST,403,video.example.tv,https://video.example.tv/,/,blocked,,8085
2025-09-11 08:32:35+00:00,226.6.199.159,212.81.206.237,POST,403,example.com,https://example.com/,/,blocked,,76287
2025-09-11 20:56:35+00:00,143.232.40.126,136.129.4.55,GET,404,search.example.org,https://search.example.org/,/,blocked,,30878
2025-09-11 11:53:35+00:00,241.91.203.72,46.40.173.209,CONNECT,302,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,60100
2025-09-11 12:16:35+00:00,187.39.54.198,243.178.178.47,GET,502,example.com,https://example.com/search?q=test,/search?q=test,allowed,,40546
2025-09-11 10:57:35+00:00,106.245.174.129,11.169.88.119,CONNECT,403,example.com,https://example.com/search?q=test,/search?q=test,blocked,,40456
2025-09-11 17:12:35+00:00,135.248.240.173,161.162.14.219,POST,400,search.example.org,https://search.example.org/,/,blocked,,45864
2025-09-11 13:37:35+00:00,218.63.242.145,219.183.3.56,GET,301,search.example.org,https://search.example.org/login,/login,allowed,,23701
2025-09-11 11:37:35+00:00,202.73.173.74,151.217.105.226,CONNECT,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,22789
2025-09-11 18:46:35+00:00,229.4.174.21,5.187.187.249,CONNECT,400,search.example.org,https://search.example.org/,/,blocked,,58725
2025-09-11 11:04:35+00:00,121.70.11.125,117.119.115.149,GET,500,news.example.net,https://news.example.net/index.html,/index.html,blocked,,99773
2025-09-11 12:45:35+00:00,209.54.178.117,46.156.228.155,CONNECT,403,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,89511
2025-09-11 14:08:35+00:00,209.197.201.142,41.140.82.253,GET,401,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,96520
2025-09-11 20:55:35+00:00,245.78.247.5,115.227.47.85,CONNECT,400,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,24448
2025-09-11 15:21:35+00:00,238.234.136.162,35.42.52.227,GET,302,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,80640
2025-09-11 08:35:35+00:00,74.233.213.31,121.30.233.242,CONNECT,400,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,19231
2025-09-11 15:59:35+00:00,180.190.235.195,116.109.155.218,POST,301,search.example.org,https://search.example.org/,/,blocked,,89360
2025-09-11 13:50:35+00:00,80.206.119.233,113.96.94.176,POST,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,98391
2025-09-11 23:37:35+00:00,213.20.96.150,241.78.167.46,CONNECT,403,news.example.net,https://news.example.net/login,/login,allowed,,77989
2025-09-11 16:03:35+00:00,170.199.110.51,225.4.104.59,POST,403,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,24945
2025-09-11 09:35:35+00:00,208.161.40.46,150.107.253.86,GET,400,example.com,https://example.com/search?q=test,/search?q=test,blocked,,43856
2025-09-11 21:18:35+00:00,52.41.60.16,110.106.7.152,GET,401,video.example.tv,https://video.example.tv/login,/login,allowed,,31390
2025-09-11 19:49:35+00:00,254.166.33.84,60.179.202.109,POST,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,,97369
2025-09-11 08:39:35+00:00,207.125.71.133,184.224.170.226,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,52337
2025-09-11 15:09:35+00:00,24.2.128.71,229.177.37.236,GET,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,60879
2025-09-11 17:50:35+00:00,85.60.146.47,45.236.144.242,POST,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,17325
2025-09-11 08:40:35+00:00,4.122.145.41,217.190.5.102,GET,302,search.example.org,https://search.example.org/login,/login,allowed,,56263
2025-09-11 13:40:35+00:00,219.197.140.247,78.127.52.145,POST,400,news.example.net,https://news.example.net/login,/login,allowed,,45798
2025-09-11 15:19:35+00:00,233.128.158.234,49.214.200.91,GET,400,example.com,https://example.com/login,/login,blocked,,85285
2025-09-11 21:18:35+00:00,12.139.218.46,78.170.94.171,CONNECT,502,example.com,https://example.com/index.html,/index.html,blocked,,32483
2025-09-11 18:32:35+00:00,155.27.155.130,159.63.2.81,CONNECT,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,50696
2025-09-11 15:53:35+00:00,125.92.165.171,28.25.45.178,GET,301,news.example.net,https://news.example.net/index.html,/index.html,blocked,,76093
2025-09-11 15:11:35+00:00,243.120.195.196,172.17.83.41,CONNECT,502,example.com,https://example.com/search?q=test,/search?q=test,allowed,,59231
2025-09-11 11:12:35+00:00,74.52.248.201,63.156.131.236,POST,400,example.com,https://example.com/,/,blocked,,89383
2025-09-11 23:31:35+00:00,98.193.175.46,75.101.125.121,GET,302,search.example.org,https://search.example.org/login,/login,allowed,,29764
2025-09-11 12:51:35+00:00,112.151.168.42,214.111.76.18,CONNECT,403,example.com,https://example.com/search?q=test,/search?q=test,allowed,,48912
2025-09-11 23:32:35+00:00,17.168.212.38,67.182.114.253,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,12062
2025-09-11 16:13:35+00:00,176.61.193.100,191.231.158.65,POST,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,58798
2025-09-11 17:51:35+00:00,36.167.7.155,210.186.67.174,POST,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,21005
2025-09-11 22:57:35+00:00,92.228.101.208,49.209.30.104,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,50434
2025-09-11 19:57:35+00:00,74.11.152.107,79.212.126.188,GET,401,video.example.tv,https://video.example.tv/,/,allowed,,7654
2025-09-11 13:58:35+00:00,208.78.116.194,104.253.35.167,CONNECT,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,69395
2025-09-11 17:45:35+00:00,155.195.169.174,242.114.78.47,GET,401,example.com,https://example.com/index.html,/index.html,allowed,,61803
2025-09-11 11:39:35+00:00,40.184.26.36,81.82.7.190,GET,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,62053
2025-09-11 21:58:35+00:00,170.17.228.204,116.240.115.25,CONNECT,400,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,57910
2025-09-11 14:41:35+00:00,116.16.227.4,28.209.67.27,CONNECT,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,,11824
2025-09-11 07:37:35+00:00,217.81.222.155,18.151.3.93,CONNECT,401,example.com,https://example.com/index.html,/index.html,allowed,,59254
2025-09-11 22:46:35+00:00,61.159.217.29,236.81.127.113,GET,500,news.example.net,https://news.example.net/,/,blocked,,39139
2025-09-11 21:18:35+00:00,191.8.112.232,43.72.164.145,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,72186
2025-09-11 10:10:35+00:00,142.120.83.87,168.15.182.70,POST,403,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,11873
2025-09-11 08:57:35+00:00,192.32.32.116,109.21.48.212,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,blocked,,78853
2025-09-11 16:41:35+00:00,146.188.133.154,212.72.158.57,CONNECT,400,example.com,https://example.com/,/,allowed,,20938
2025-09-11 22:26:35+00:00,222.150.127.126,192.106.72.197,POST,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,,53184
2025-09-11 20:14:35+00:00,63.174.117.86,160.51.78.64,CONNECT,200,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,,56665
2025-09-11 20:19:35+00:00,122.254.173.162,7.236.179.51,GET,404,news.example.net,https://news.example.net/login,/login,allowed,,24848
2025-09-11 09:40:35+00:00,123.6.10.46,81.73.116.230,GET,200,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,35321
2025-09-11 19:32:35+00:00,244.179.219.38,199.101.27.9,CONNECT,401,example.com,https://example.com/login,/login,allowed,,84579
2025-09-11 20:35:35+00:00,245.49.72.112,162.72.248.37,CONNECT,404,example.com,https://example.com/search?q=test,/search?q=test,allowed,,1451
2025-09-11 23:45:35+00:00,180.173.202.79,125.41.145.233,GET,301,example.com,https://example.com/,/,blocked,,32904
2025-09-11 08:08:35+00:00,133.254.107.41,188.67.81.2,GET,502,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,83664
2025-09-11 15:57:35+00:00,196.105.189.191,198.1.106.176,POST,302,news.example.net,https://news.example.net/,/,blocked,,18240
2025-09-11 09:49:35+00:00,20.118.37.82,23.75.180.231,POST,401,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,88262
2025-09-11 10:47:35+00:00,50.73.16.49,187.181.112.76,CONNECT,401,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,79623
2025-09-11 19:57:35+00:00,140.12.62.96,163.202.117.197,CONNECT,302,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,52212
2025-09-11 19:01:35+00:00,188.32.104.177,17.133.66.160,GET,302,example.com,https://example.com/index.html,/index.html,allowed,,75123
2025-09-11 13:40:35+00:00,192.92.79.186,152.46.147.144,CONNECT,301,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,42012
2025-09-11 21:06:35+00:00,116.175.26.139,35.83.77.173,POST,502,example.com,https://example.com/index.html,/index.html,allowed,,84761
2025-09-11 09:45:35+00:00,11.176.135.181,199.163.37.21,POST,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,33226
2025-09-11 14:52:35+00:00,56.233.58.159,19.34.218.216,CONNECT,302,news.example.net,https://news.example.net/,/,allowed,,23824
2025-09-11 09:06:35+00:00,95.97.209.134,61.130.229.52,GET,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,1474
2025-09-11 14:14:35+00:00,166.252.22.21,60.48.226.130,GET,500,search.example.org,https://search.example.org/,/,blocked,,50426
2025-09-11 20:03:35+00:00,47.41.150.97,205.233.186.156,POST,301,example.com,https://example.com/,/,blocked,,55650
2025-09-11 07:34:35+00:00,152.120.32.199,228.162.12.115,CONNECT,400,example.com,https://example.com/index.html,/index.html,allowed,,61379
2025-09-11 14:46:35+00:00,156.95.105.138,45.114.200.74,POST,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,33081
2025-09-11 13:18:35+00:00,159.170.249.19,238.179.221.6,GET,404,search.example.org,https://search.example.org/login,/login,blocked,,59079
2025-09-11 08:09:35+00:00,101.182.45.153,135.47.210.198,GET,301,video.example.tv,https://video.example.tv/login,/login,blocked,,9888
2025-09-11 15:04:35+00:00,168.139.160.166,192.164.207.196,GET,401,news.example.net,https://news.example.net/index.html,/index.html,allowed,,74402
2025-09-11 23:05:35+00:00,84.81.126.173,46.249.241.116,GET,200,example.com,https://example.com/,/,allowed,,74498
2025-09-11 19:16:35+00:00,194.141.153.241,95.77.34.25,GET,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,,29509
2025-09-11 20:58:35+00:00,85.27.80.116,47.147.189.251,CONNECT,403,example.com,https://example.com/index.html,/index.html,blocked,,98379
2025-09-11 12:55:35+00:00,141.246.57.181,139.247.45.57,POST,500,news.example.net,https://news.example.net/,/,blocked,,69488
2025-09-11 21:56:35+00:00,136.194.10.121,176.181.45.17,CONNECT,200,search.example.org,https://search.example.org/index.html,/index.html,allowed,,77572
2025-09-11 22:52:35+00:00,216.110.10.12,96.59.144.243,POST,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,74428
2025-09-11 09:55:35+00:00,47.90.40.87,138.55.146.131,GET,403,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,51134
2025-09-11 21:58:35+00:00,89.61.37.233,224.74.16.12,CONNECT,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,71786
2025-09-11 20:16:35+00:00,187.74.196.12,187.69.112.244,POST,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,,78248
2025-09-11 10:53:35+00:00,90.26.209.73,64.111.253.103,POST,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,86705
2025-09-11 17:21:35+00:00,26.178.13.239,2.11.30.202,GET,403,search.example.org,https://search.example.org/login,/login,allowed,,86216
2025-09-11 19:44:35+00:00,227.232.121.79,169.106.100.85,CONNECT,403,video.example.tv,https://video.example.tv/login,/login,blocked,,64453
2025-09-11 22:43:35+00:00,165.94.230.55,82.132.30.229,POST,404,news.example.net,https://news.example.net/,/,blocked,,1264
2025-09-11 17:32:35+00:00,135.2.146.130,56.203.184.39,POST,404,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,87379
2025-09-11 21:44:35+00:00,201.247.212.152,149.198.132.80,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,93297
2025-09-11 09:43:35+00:00,100.98.18.123,216.57.223.208,POST,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,,24465
2025-09-11 19:56:35+00:00,235.166.151.97,241.207.41.46,POST,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,,32371
2025-09-11 16:07:35+00:00,132.97.183.227,12.250.149.39,GET,302,news.example.net,https://news.example.net/login,/login,blocked,,75251
2025-09-11 15:12:35+00:00,166.203.62.182,31.203.46.58,CONNECT,403,example.com,https://example.com/login,/login,allowed,,54068
2025-09-11 10:24:35+00:00,142.84.114.113,102.163.205.40,GET,400,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,17616
2025-09-11 11:17:35+00:00,68.61.193.246,159.202.34.201,GET,401,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,59449
2025-09-11 15:45:35+00:00,16.130.50.78,237.176.94.148,GET,500,search.example.org,https://search.example.org/index.html,/index.html,blocked,,64404
2025-09-11 09:20:35+00:00,221.240.184.81,164.101.216.165,GET,500,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,,87257
2025-09-11 09:33:35+00:00,125.197.227.179,188.146.216.88,GET,401,example.com,https://example.com/search?q=test,/search?q=test,blocked,,39329
2025-09-11 17:58:35+00:00,21.232.64.235,170.210.249.200,CONNECT,404,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,,6051
2025-09-11 22:35:35+00:00,218.2.59.89,147.19.170.5,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,blocked,,36448
2025-09-11 14:46:35+00:00,1.191.251.214,254.27.91.30,POST,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,64464
2025-09-11 16:58:35+00:00,11.33.25.35,181.106.82.232,POST,500,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,30828
2025-09-11 11:47:35+00:00,203.151.176.253,226.81.152.158,POST,401,news.example.net,https://news.example.net/,/,allowed,,65046
2025-09-11 07:57:35+00:00,167.172.61.38,235.18.204.214,CONNECT,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,46067
2025-09-11 17:31:35+00:00,31.150.98.111,163.137.133.167,GET,502,example.com,https://example.com/,/,blocked,,13685
2025-09-11 13:02:35+00:00,7.161.84.9,253.201.18.153,GET,401,news.example.net,https://news.example.net/,/,blocked,,89845
2025-09-11 13:16:35+00:00,22.243.171.98,238.118.76.98,GET,401,news.example.net,https://news.example.net/login,/login,blocked,,38756
2025-09-11 09:36:35+00:00,94.113.64.135,6.34.113.111,CONNECT,401,search.example.org,https://search.example.org/index.html,/index.html,allowed,,26310
2025-09-11 19:35:35+00:00,223.38.75.103,228.230.109.1,GET,200,news.example.net,https://news.example.net/login,/login,blocked,,62462
2025-09-11 08:35:35+00:00,93.241.72.14,199.76.104.223,POST,301,search.example.org,https://search.example.org/index.html,/index.html,blocked,,19057
2025-09-11 17:37:35+00:00,153.121.128.205,216.238.23.75,POST,302,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,,70424
2025-09-11 11:49:35+00:00,52.251.47.26,233.41.205.60,POST,401,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,40611
2025-09-11 13:25:35+00:00,87.162.246.76,7.4.171.34,GET,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,,76660
2025-09-11 21:24:35+00:00,78.33.60.201,61.9.160.136,CONNECT,502,search.example.org,https://search.example.org/,/,allowed,,70035
2025-09-11 14:32:35+00:00,226.118.230.180,77.70.125.150,CONNECT,500,news.example.net,https://news.example.net/index.html,/index.html,blocked,,66655
2025-09-11 07:21:35+00:00,45.194.186.27,213.43.161.34,POST,302,news.example.net,https://news.example.net/login,/login,blocked,,40449
2025-09-11 12:48:35+00:00,235.190.224.99,138.21.76.31,GET,502,example.com,https://example.com/login,/login,allowed,,97577
2025-09-11 12:26:35+00:00,82.31.105.240,100.108.16.11,POST,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,7108
2025-09-11 11:53:35+00:00,247.182.207.193,125.219.249.70,GET,302,search.example.org,https://search.example.org/index.html,/index.html,allowed,,19273
2025-09-11 19:47:35+00:00,122.213.217.181,126.221.108.222,POST,301,example.com,https://example.com/index.html,/index.html,allowed,,21920
2025-09-11 16:26:35+00:00,145.188.215.30,247.30.216.52,GET,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,,76689
2025-09-11 22:33:35+00:00,58.36.75.8,131.25.239.194,CONNECT,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,,19672
2025-09-11 21:29:35+00:00,108.36.26.204,56.247.9.196,GET,200,search.example.org,https://search.example.org/,/,blocked,,53274
2025-09-11 12:31:35+00:00,251.83.183.219,135.103.82.238,GET,401,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,,62541
2025-09-11 13:17:35+00:00,217.9.79.168,79.23.124.131,POST,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,,37480
2025-09-11 07:46:35+00:00,110.197.117.193,77.192.56.39,GET,403,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,,72602
2025-09-11 20:40:35+00:00,85.137.179.31,109.103.48.76,CONNECT,401,example.com,https://example.com/search?q=test,/search?q=test,allowed,,77423
2025-09-11 21:26:35+00:00,131.96.142.82,82.146.61.181,GET,400,example.com,https://example.com/search?q=test,/search?q=test,blocked,,29220
2025-09-11 20:24:35+00:00,80.96.201.79,222.52.207.6,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,allowed,,91382
2025-09-11 18:35:35+00:00,199.173.154.76,138.68.204.230,CONNECT,502,search.example.org,https://search.example.org/index.html,/index.html,allowed,,4613
2025-09-11 14:51:35+00:00,250.200.45.72,179.11.217.27,POST,302,video.example.tv,https://video.example.tv/login,/login,blocked,,75211
2025-09-11 14:10:35+00:00,29.182.198.79,171.51.105.104,CONNECT,502,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,96320
2025-09-11 13:30:35+00:00,140.22.209.63,72.48.142.136,POST,403,example.com,https://example.com/,/,blocked,,54543
2025-09-11 23:34:35+00:00,201.237.182.157,105.226.52.165,POST,404,example.com,https://example.com/index.html,/index.html,blocked,,26852
2025-09-11 23:14:35+00:00,188.217.229.178,171.225.66.128,POST,404,example.com,https://example.com/,/,blocked,,44639
2025-09-11 16:10:35+00:00,233.8.179.106,215.122.156.96,CONNECT,502,search.example.org,https://search.example.org/index.html,/index.html,blocked,,45681
2025-09-11 20:03:35+00:00,152.244.37.249,201.123.125.149,CONNECT,500,search.example.org,https://search.example.org/login,/login,allowed,,51463
2025-09-11 16:29:35+00:00,26.242.99.43,32.201.241.52,GET,302,example.com,https://example.com/,/,blocked,,18902
2025-09-11 16:03:35+00:00,126.233.45.25,173.182.141.137,CONNECT,302,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,,69517
2025-09-11 11:01:35+00:00,134.1.223.50,29.143.110.5,POST,301,search.example.org,https://search.example.org/login,/login,blocked,,37356
2025-09-11 17:24:35+00:00,118.125.122.84,153.34.196.227,CONNECT,500,search.example.org,https://search.example.org/login,/login,blocked,,88836
2025-09-11 15:14:35+00:00,103.201.180.232,204.148.52.211,POST,400,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,,59980
2025-09-11 23:42:35+00:00,92.234.157.21,135.86.186.226,GET,500,video.example.tv,https://video.example.tv/login,/login,blocked,,18151
2025-09-11 07:21:35+00:00,225.156.107.2,205.146.122.111,GET,401,search.example.org,https://search.example.org/index.html,/index.html,allowed,,26912
2025-09-11 11:40:35+00:00,248.160.230.154,74.192.50.229,POST,302,example.com,https://example.com/index.html,/index.html,allowed,,5149
2025-09-11 11:55:35+00:00,95.65.226.160,248.73.212.3,GET,302,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,,63220
2025-09-11 08:20:35+00:00,207.192.4.252,194.49.131.89,GET,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,,24893
2025-09-11 12:05:35+00:00,234.221.177.34,19.231.22.135,CONNECT,302,news.example.net,https://news.example.net/login,/login,blocked,,47813
2025-09-11 22:18:35+00:00,71.83.18.194,46.223.161.96,POST,500,news.example.net,https://news.example.net/,/,allowed,,89903
2025-09-11 16:09:35+00:00,39.249.1.154,232.28.243.45,GET,404,news.example.net,https://news.example.net/index.html,/index.html,blocked,,79038
2025-09-11 08:04:35+00:00,229.74.158.156,239.103.223.139,GET,200,news.example.net,https://news.example.net/,/,blocked,,73240
2025-09-11 11:54:35+00:00,51.92.91.137,225.97.122.143,POST,404,news.example.net,https://news.example.net/login,/login,blocked,,63266
2025-09-11 09:42:35+00:00,15.76.197.148,238.199.224.94,GET,302,example.com,https://example.com/,/,allowed,,30216
