time,sip,dip,reqmethod,respcode,host,url,uri,action,bytes_out,bytes_in
2025-09-11 08:00:35+00:00,224.176.98.199,163.111.160.12,CONNECT,200,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,35788,58295
2025-09-11 11:06:35+00:00,98.53.87.44,247.176.188.188,POST,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,43893,82310
2025-09-11 18:16:35+00:00,201.7.106.23,222.12.38.32,CONNECT,302,video.example.tv,https://video.example.tv/,/,allowed,31211,77387
2025-09-11 16:44:35+00:00,207.57.144.101,195.150.14.103,POST,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,46253,27344
2025-09-11 11:13:35+00:00,166.40.12.203,33.76.41.108,CONNECT,301,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,4016,74870
2025-09-11 11:47:35+00:00,101.141.85.163,198.65.153.201,CONNECT,302,example.com,https://example.com/index.html,/index.html,blocked,48560,24053
2025-09-11 08:27:35+00:00,125.158.34.90,7.248.15.50,GET,400,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,9807,66193
2025-09-11 23:08:35+00:00,136.171.131.202,228.19.44.178,GET,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,44434,32967
2025-09-11 20:51:35+00:00,119.37.39.251,105.14.164.143,CONNECT,500,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,42168,84467
2025-09-11 14:02:35+00:00,151.131.225.69,206.187.1.245,GET,500,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,24527,37279
2025-09-11 08:21:35+00:00,201.243.11.155,230.148.100.238,CONNECT,404,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,1919,79254
2025-09-11 21:11:35+00:00,124.29.194.190,121.227.23.27,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,37022,40553
2025-09-11 23:33:35+00:00,128.136.68.132,231.108.234.20,GET,400,example.com,https://example.com/,/,blocked,18941,97673
2025-09-11 09:22:35+00:00,214.81.234.106,109.93.51.214,GET,302,search.example.org,https://search.example.org/index.html,/index.html,allowed,6730,20877
2025-09-11 08:54:35+00:00,30.194.195.16,36.68.110.109,POST,403,news.example.net,https://news.example.net/index.html,/index.html,blocked,11572,97269
2025-09-11 09:13:35+00:00,152.228.202.216,5.187.249.171,GET,403,example.com,https://example.com/index.html,/index.html,blocked,27537,4238
2025-09-11 21:37:35+00:00,227.134.7.162,78.11.252.68,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,47902,38260
2025-09-11 23:02:35+00:00,228.186.120.20,231.58.100.233,GET,502,example.com,https://example.com/login,/login,allowed,23176,37424
2025-09-11 08:41:35+00:00,252.87.56.124,105.47.215.36,CONNECT,502,video.example.tv,https://video.example.tv/index.html,/index.html,allowed,32828,10642
2025-09-11 11:59:35+00:00,241.176.60.180,172.35.251.100,GET,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,33414,35706
2025-09-11 18:47:35+00:00,23.39.108.78,225.20.89.122,POST,500,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,17839,85130
2025-09-11 12:46:35+00:00,15.177.23.52,213.62.212.34,GET,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,33239,86546
2025-09-11 19:47:35+00:00,89.188.100.72,138.93.21.217,GET,404,video.example.tv,https://video.example.tv/login,/login,allowed,25383,14945
2025-09-11 23:56:35+00:00,56.56.194.94,148.209.139.185,CONNECT,301,video.example.tv,https://video.example.tv/login,/login,allowed,3965,67183
2025-09-11 19:41:35+00:00,201.198.44.201,23.126.157.86,POST,302,example.com,https://example.com/index.html,/index.html,allowed,38089,32529
2025-09-11 20:35:35+00:00,60.3.194.229,121.151.217.233,GET,502,example.com,https://example.com/login,/login,blocked,15673,26891
2025-09-11 15:39:35+00:00,109.185.220.250,3.238.248.165,CONNECT,502,search.example.org,https://search.example.org/index.html,/index.html,allowed,25552,99648
2025-09-11 10:39:35+00:00,145.159.2.42,168.216.248.69,POST,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,47486,27519
2025-09-11 10:56:35+00:00,101.163.202.145,229.175.92.17,POST,502,example.com,https://example.com/index.html,/index.html,blocked,9028,51564
2025-09-11 18:53:35+00:00,214.94.16.235,116.22.253.38,GET,403,example.com,https://example.com/login,/login,allowed,42096,59416
2025-09-11 11:13:35+00:00,75.204.69.245,51.31.181.21,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,20753,37664
2025-09-11 12:29:35+00:00,9.57.92.143,179.8.30.123,CONNECT,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,13207,76758
2025-09-11 19:40:35+00:00,166.243.76.29,68.8.1.25,GET,401,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,12276,78957
2025-09-11 07:38:35+00:00,246.171.96.178,215.32.91.211,CONNECT,502,example.com,https://example.com/search?q=test,/search?q=test,allowed,29841,18807
2025-09-11 19:26:35+00:00,74.104.235.58,241.180.7.5,GET,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,46738,62065
2025-09-11 12:08:35+00:00,19.170.105.27,188.187.161.191,GET,404,example.com,https://example.com/,/,allowed,38842,74661
2025-09-11 18:30:35+00:00,188.130.35.66,183.56.139.251,POST,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,33174,3199
2025-09-11 08:21:35+00:00,169.68.187.34,204.224.71.198,POST,500,news.example.net,https://news.example.net/index.html,/index.html,blocked,10654,93735
2025-09-11 15:51:35+00:00,144.28.64.12,151.231.5.150,POST,403,example.com,https://example.com/index.html,/index.html,allowed,4970,91630
2025-09-11 08:01:35+00:00,213.111.50.109,124.223.138.11,GET,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,15990,9086
2025-09-11 13:44:35+00:00,106.31.72.98,4.215.4.102,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,blocked,49660,60145
2025-09-11 14:42:35+00:00,62.116.141.215,102.232.210.37,POST,200,example.com,https://example.com/index.html,/index.html,blocked,46777,47510
2025-09-11 22:48:35+00:00,189.166.162.26,26.243.248.24,GET,400,news.example.net,https://news.example.net/,/,blocked,23162,12368
2025-09-11 17:09:35+00:00,237.72.164.236,13.1.94.122,CONNECT,401,example.com,https://example.com/index.html,/index.html,blocked,42382,2710
2025-09-11 22:32:35+00:00,15.201.183.106,131.94.39.10,CONNECT,403,search.example.org,https://search.example.org/index.html,/index.html,allowed,32317,23014
2025-09-11 18:12:35+00:00,36.251.158.179,205.187.247.253,POST,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,31945,47642
2025-09-11 23:12:35+00:00,36.168.20.216,230.203.168.87,POST,400,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,5942,87033
2025-09-11 13:35:35+00:00,90.156.10.164,241.53.47.32,GET,400,example.com,https://example.com/index.html,/index.html,blocked,33213,86551
2025-09-11 11:57:35+00:00,208.76.181.157,139.4.160.120,CONNECT,400,example.com,https://example.com/search?q=test,/search?q=test,allowed,33787,43419
2025-09-11 14:57:35+00:00,245.240.71.235,55.193.133.87,POST,301,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,17356,83014
2025-09-11 14:36:35+00:00,1.89.193.71,27.233.39.195,CONNECT,302,example.com,https://example.com/search?q=test,/search?q=test,allowed,25617,33753
2025-09-11 09:16:35+00:00,105.228.147.126,139.38.241.199,POST,404,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,12493,8785
2025-09-11 17:21:35+00:00,157.242.225.66,216.235.6.113,POST,502,example.com,https://example.com/,/,blocked,23221,89245
2025-09-11 20:12:35+00:00,132.110.170.155,159.37.152.46,CONNECT,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,38774,93737
2025-09-11 19:58:35+00:00,42.23.207.163,22.23.65.253,GET,200,news.example.net,https://news.example.net/,/,blocked,43365,88994
2025-09-11 19:25:35+00:00,92.69.187.84,87.191.185.209,GET,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,3302,31307
2025-09-11 10:58:35+00:00,155.115.84.231,197.183.212.177,CONNECT,302,example.com,https://example.com/index.html,/index.html,allowed,18972,29157
2025-09-11 19:00:35+00:00,234.141.200.105,80.174.20.24,GET,302,search.example.org,https://search.example.org/,/,blocked,36496,80726
2025-09-11 16:17:35+00:00,136.249.5.205,232.156.27.76,POST,401,search.example.org,https://search.example.org/index.html,/index.html,blocked,41358,56151
2025-09-11 19:33:35+00:00,143.37.34.76,238.36.231.87,GET,502,news.example.net,https://news.example.net/login,/login,allowed,47007,79377
2025-09-11 21:23:35+00:00,228.148.182.164,149.25.245.5,CONNECT,404,search.example.org,https://search.example.org/login,/login,blocked,1568,12351
2025-09-11 20:47:35+00:00,91.135.75.205,143.53.217.179,POST,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,47747,11719
2025-09-11 17:34:35+00:00,204.67.123.142,193.212.98.181,CONNECT,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,4729,37366
2025-09-11 21:56:35+00:00,19.239.215.142,14.114.210.58,GET,200,news.example.net,https://news.example.net/login,/login,allowed,28203,56012
2025-09-11 14:06:35+00:00,200.232.77.143,81.40.3.120,GET,301,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,9393,81398
2025-09-11 13:15:35+00:00,109.198.2.1,57.116.197.66,POST,200,search.example.org,https://search.example.org/,/,allowed,25931,95797
2025-09-11 17:39:35+00:00,27.210.132.168,134.107.60.92,POST,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,20530,67277
2025-09-11 13:53:35+00:00,236.10.152.191,14.226.78.29,POST,403,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,39946,99584
2025-09-11 08:09:35+00:00,185.186.249.127,110.5.10.1,GET,500,news.example.net,https://news.example.net/login,/login,allowed,49371,91526
2025-09-11 10:56:35+00:00,100.150.25.20,254.61.65.96,GET,502,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,40572,5987
2025-09-11 23:20:35+00:00,148.190.112.229,140.31.109.64,POST,404,news.example.net,https://news.example.net/login,/login,blocked,7952,61945
2025-09-11 14:24:35+00:00,244.198.220.238,208.234.50.101,GET,200,video.example.tv,https://video.example.tv/,/,blocked,20863,34445
2025-09-11 15:10:35+00:00,56.232.47.143,181.237.59.152,CONNECT,302,search.example.org,https://search.example.org/login,/login,blocked,46644,34105
2025-09-11 15:25:35+00:00,202.207.86.41,211.106.211.7,CONNECT,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,18095,72651
2025-09-11 07:45:35+00:00,248.127.30.64,177.9.196.122,POST,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,45294,75088
2025-09-11 16:06:35+00:00,58.252.130.95,143.102.223.130,CONNECT,500,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,9186,38629
2025-09-11 18:10:35+00:00,143.184.111.254,241.133.58.6,CONNECT,302,example.com,https://example.com/login,/login,allowed,10304,42838
2025-09-11 11:45:35+00:00,45.192.73.66,173.24.76.98,CONNECT,500,search.example.org,https://search.example.org/login,/login,blocked,34085,66962
2025-09-11 14:41:35+00:00,40.94.200.110,96.179.54.249,POST,200,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,11444,75752
2025-09-11 21:41:35+00:00,250.104.178.54,166.237.193.48,POST,401,example.com,https://example.com/index.html,/index.html,allowed,29128,9261
2025-09-11 19:37:35+00:00,180.27.167.183,158.217.167.131,CONNECT,404,search.example.org,https://search.example.org/login,/login,blocked,26291,67134
2025-09-11 14:32:35+00:00,210.164.223.2,91.186.200.46,CONNECT,404,video.example.tv,https://video.example.tv/login,/login,blocked,1087,18513
2025-09-11 08:01:35+00:00,174.252.105.103,115.209.155.43,CONNECT,302,search.example.org,https://search.example.org/login,/login,allowed,47347,86331
2025-09-11 07:34:35+00:00,58.97.254.157,187.181.224.149,CONNECT,404,search.example.org,https://search.example.org/index.html,/index.html,blocked,8395,76913
2025-09-11 09:33:35+00:00,30.182.235.191,233.188.75.194,CONNECT,404,news.example.net,https://news.example.net/,/,allowed,29119,73498
2025-09-11 11:09:35+00:00,55.229.181.85,88.102.111.68,GET,500,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,45401,21448
2025-09-11 21:29:35+00:00,52.98.125.237,115.235.203.35,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,blocked,31995,69400
2025-09-11 21:26:35+00:00,10.215.51.108,82.93.160.120,CONNECT,302,search.example.org,https://search.example.org/login,/login,allowed,2460,97440
2025-09-11 23:40:35+00:00,80.117.49.114,94.25.70.48,CONNECT,302,search.example.org,https://search.example.org/search?q=test,/search?q=test,blocked,8294,69761
2025-09-11 11:23:35+00:00,26.85.240.172,244.249.34.7,CONNECT,200,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,15493,84408
2025-09-11 19:43:35+00:00,54.189.197.10,185.142.192.21,GET,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,28895,94888
2025-09-11 21:47:35+00:00,156.177.247.141,66.217.26.12,CONNECT,400,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,516,13301
2025-09-11 07:58:35+00:00,221.102.6.129,107.30.161.178,POST,301,search.example.org,https://search.example.org/login,/login,blocked,24281,74910
2025-09-11 10:41:35+00:00,26.233.14.178,198.183.168.179,CONNECT,301,example.com,https://example.com/index.html,/index.html,blocked,24558,2747
2025-09-11 16:25:35+00:00,245.24.215.87,81.47.243.40,CONNECT,500,search.example.org,https://search.example.org/index.html,/index.html,blocked,1751,4799
2025-09-11 21:45:35+00:00,81.2.134.10,178.16.34.6,GET,500,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,blocked,40336,41812
2025-09-11 22:09:35+00:00,53.119.102.191,254.144.240.73,POST,502,video.example.tv,https://video.example.tv/,/,allowed,2904,78130
2025-09-11 12:30:35+00:00,140.79.154.196,133.217.18.86,POST,403,video.example.tv,https://video.example.tv/login,/login,allowed,1856,11065
2025-09-11 14:48:35+00:00,150.124.230.165,9.93.220.63,CONNECT,502,search.example.org,https://search.example.org/,/,blocked,10239,34620
2025-09-11 17:21:35+00:00,136.95.191.98,39.231.222.31,POST,403,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,4813,69685
2025-09-11 12:33:35+00:00,97.49.181.113,144.213.167.134,GET,401,search.example.org,https://search.example.org/search?q=test,/search?q=test,allowed,45805,20972
2025-09-11 17:33:35+00:00,215.48.159.243,153.225.44.226,GET,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,47363,13480
2025-09-11 15:57:35+00:00,104.86.207.165,21.95.166.201,GET,401,example.com,https://example.com/login,/login,blocked,10117,28940
2025-09-11 20:14:35+00:00,208.177.217.135,174.45.52.142,POST,200,news.example.net,https://news.example.net/index.html,/index.html,allowed,28790,81053
2025-09-11 14:52:35+00:00,82.14.5.115,129.84.43.224,CONNECT,403,example.com,https://example.com/login,/login,blocked,24649,33847
2025-09-11 20:00:35+00:00,51.34.160.232,105.184.109.229,POST,500,video.example.tv,https://video.example.tv/,/,blocked,18655,22412
2025-09-11 08:42:35+00:00,70.106.44.115,153.99.70.113,GET,502,search.example.org,https://search.example.org/,/,allowed,32467,97033
2025-09-11 22:14:35+00:00,94.15.19.26,189.19.21.51,CONNECT,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,35355,50999
2025-09-11 23:53:35+00:00,245.58.81.134,170.152.237.234,POST,500,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,5506,2083
2025-09-11 14:29:35+00:00,182.99.85.211,11.18.156.99,CONNECT,404,news.example.net,https://news.example.net/index.html,/index.html,allowed,28514,61248
2025-09-11 15:19:35+00:00,195.11.244.80,60.12.147.182,POST,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,49746,64021
2025-09-11 13:39:35+00:00,175.8.3.131,47.44.123.48,POST,500,news.example.net,https://news.example.net/index.html,/index.html,allowed,41965,31396
2025-09-11 23:26:35+00:00,167.234.70.178,106.16.210.207,POST,401,video.example.tv,https://video.example.tv/login,/login,blocked,43656,8493
2025-09-11 08:27:35+00:00,232.124.145.155,89.155.74.200,CONNECT,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,12457,69826
2025-09-11 12:33:35+00:00,83.230.246.121,132.208.51.59,POST,302,video.example.tv,https://video.example.tv/login,/login,blocked,30112,41759
2025-09-11 10:26:35+00:00,33.240.239.114,174.199.144.99,POST,200,news.example.net,https://news.example.net/,/,blocked,33907,61965
2025-09-11 14:20:35+00:00,150.254.138.1,154.31.1.70,CONNECT,404,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,40170,54220
2025-09-11 16:19:35+00:00,9.176.4.70,192.72.170.162,GET,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,41389,36871
2025-09-11 14:52:35+00:00,1.102.211.114,6.244.218.185,POST,404,example.com,https://example.com/index.html,/index.html,blocked,10627,42466
2025-09-11 16:36:35+00:00,144.30.248.81,174.30.178.39,GET,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,allowed,19760,39851
2025-09-11 19:47:35+00:00,161.56.150.162,164.16.106.240,GET,301,search.example.org,https://search.example.org/,/,blocked,8032,4364
2025-09-11 17:38:35+00:00,137.149.83.160,23.173.104.50,CONNECT,301,example.com,https://example.com/search?q=test,/search?q=test,allowed,46762,64447
2025-09-11 10:11:35+00:00,163.248.125.77,69.162.84.162,GET,200,search.example.org,https://search.example.org/login,/login,blocked,1144,30981
2025-09-11 14:09:35+00:00,59.1.176.254,11.119.246.231,GET,301,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,33636,94255
2025-09-11 20:20:35+00:00,39.128.52.180,164.42.18.157,CONNECT,301,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,46987,46917
2025-09-11 17:54:35+00:00,74.112.39.78,144.99.129.68,CONNECT,404,example.com,https://example.com/login,/login,allowed,38377,13617
2025-09-11 16:21:35+00:00,185.123.212.117,21.49.111.218,POST,500,search.example.org,https://search.example.org/index.html,/index.html,allowed,1264,93148
2025-09-11 18:09:35+00:00,243.25.12.64,103.63.140.1,CONNECT,401,search.example.org,https://search.example.org/index.html,/index.html,blocked,7490,44867
2025-09-11 23:42:35+00:00,3.95.101.74,212.16.201.33,CONNECT,500,example.com,https://example.com/index.html,/index.html,allowed,27677,17544
2025-09-11 23:23:35+00:00,95.77.239.145,158.123.160.194,GET,400,example.com,https://example.com/login,/login,allowed,38602,73444
2025-09-11 11:46:35+00:00,115.241.234.246,101.10.37.103,POST,301,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,47612,1558
2025-09-11 08:31:35+00:00,111.189.18.17,220.30.82.143,POST,500,example.com,https://example.com/,/,blocked,31013,25112
2025-09-11 17:35:35+00:00,70.240.154.153,22.39.192.128,GET,200,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,32127,51539
2025-09-11 20:25:35+00:00,49.203.193.6,115.91.186.225,CONNECT,403,search.example.org,https://search.example.org/login,/login,blocked,1225,94928
2025-09-11 21:23:35+00:00,13.8.129.200,189.58.207.70,CONNECT,200,video.example.tv,https://video.example.tv/,/,allowed,20903,67685
2025-09-11 07:54:35+00:00,39.54.176.120,136.75.88.150,CONNECT,400,example.com,https://example.com/login,/login,blocked,3161,52880
2025-09-11 23:17:35+00:00,250.98.90.144,162.238.37.135,GET,403,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,22525,6870
2025-09-11 15:42:35+00:00,198.133.91.30,77.121.32.27,CONNECT,200,example.com,https://example.com/api/v1/items,/api/v1/items,blocked,3675,4400
2025-09-11 14:25:35+00:00,54.139.247.5,133.144.18.137,CONNECT,500,example.com,https://example.com/,/,blocked,18820,85959
2025-09-11 09:31:35+00:00,218.222.208.3,37.168.124.128,POST,500,example.com,https://example.com/login,/login,blocked,33021,20743
2025-09-11 13:30:35+00:00,233.69.147.125,165.95.118.146,GET,500,search.example.org,https://search.example.org/login,/login,allowed,5632,41066
2025-09-11 19:02:35+00:00,144.62.201.188,221.218.89.99,POST,302,example.com,https://example.com/api/v1/items,/api/v1/items,allowed,20299,26509
2025-09-11 08:44:35+00:00,14.25.80.23,190.230.219.38,GET,200,example.com,https://example.com/search?q=test,/search?q=test,allowed,19104,94051
2025-09-11 18:24:35+00:00,200.208.81.139,191.195.179.50,GET,200,video.example.tv,https://video.example.tv/index.html,/index.html,blocked,45578,98544
2025-09-11 08:45:35+00:00,162.18.31.219,210.86.233.15,GET,500,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,48671,26156
2025-09-11 08:17:35+00:00,99.66.122.248,181.70.37.123,POST,400,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,29297,62325
2025-09-11 23:27:35+00:00,75.33.93.52,226.34.133.87,POST,400,video.example.tv,https://video.example.tv/,/,blocked,47835,37798
2025-09-11 09:27:35+00:00,191.163.231.99,147.183.248.46,GET,301,example.com,https://example.com/index.html,/index.html,allowed,30081,75642
2025-09-11 10:56:35+00:00,6.190.57.54,239.97.94.73,CONNECT,502,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,39604,51190
2025-09-11 16:04:35+00:00,217.200.82.121,218.89.35.185,POST,302,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,blocked,8410,43111
2025-09-11 07:42:35+00:00,225.101.212.150,76.27.203.156,CONNECT,400,search.example.org,https://search.example.org/index.html,/index.html,allowed,36403,87907
2025-09-11 18:00:35+00:00,187.53.56.118,53.89.216.28,CONNECT,404,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,27453,49811
2025-09-11 15:27:35+00:00,184.134.28.58,149.85.120.34,CONNECT,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,18512,10220
2025-09-11 09:26:35+00:00,253.221.173.84,29.240.167.247,GET,502,example.com,https://example.com/,/,allowed,44438,62716
2025-09-11 18:31:35+00:00,71.157.21.213,79.13.86.184,GET,401,news.example.net,https://news.example.net/,/,allowed,12935,79402
2025-09-11 15:19:35+00:00,100.95.229.4,31.47.10.234,CONNECT,401,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,34298,21572
2025-09-11 12:02:35+00:00,229.109.114.19,178.65.185.212,GET,400,example.com,https://example.com/login,/login,allowed,21137,19492
2025-09-11 13:49:35+00:00,92.113.29.122,231.92.97.225,GET,500,search.example.org,https://search.example.org/,/,allowed,18680,93753
2025-09-11 17:17:35+00:00,238.76.169.250,85.4.210.150,CONNECT,302,news.example.net,https://news.example.net/login,/login,blocked,15905,54135
2025-09-11 13:30:35+00:00,247.78.40.135,53.180.70.92,CONNECT,502,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,6734,81836
2025-09-11 14:09:35+00:00,144.46.253.236,20.74.95.135,POST,301,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,8755,72974
2025-09-11 11:06:35+00:00,89.56.143.249,134.199.178.192,POST,301,example.com,https://example.com/login,/login,allowed,42524,52038
2025-09-11 13:02:35+00:00,178.30.179.194,63.215.163.173,CONNECT,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,25855,71744
2025-09-11 07:31:35+00:00,16.222.29.86,48.5.176.48,GET,403,video.example.tv,https://video.example.tv/,/,blocked,17316,67495
2025-09-11 20:41:35+00:00,163.118.207.208,241.72.16.2,GET,301,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,44828,15547
2025-09-11 11:23:35+00:00,190.173.134.254,65.114.254.11,POST,200,video.example.tv,https://video.example.tv/,/,blocked,49721,32717
2025-09-11 20:35:35+00:00,124.209.138.14,9.232.3.145,GET,301,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,25273,37035
2025-09-11 19:09:35+00:00,189.166.97.74,76.129.176.19,CONNECT,401,video.example.tv,https://video.example.tv/,/,allowed,29736,86268
2025-09-11 23:20:35+00:00,35.242.95.148,69.157.202.110,POST,401,search.example.org,https://search.example.org/index.html,/index.html,blocked,9414,13638
2025-09-11 12:56:35+00:00,223.214.7.164,152.169.227.239,CONNECT,400,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,19504,87237
2025-09-11 09:50:35+00:00,106.115.95.167,85.198.70.148,CONNECT,401,video.example.tv,https://video.example.tv/,/,allowed,10107,95669
2025-09-11 08:39:35+00:00,112.163.240.88,39.188.190.71,GET,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,36881,83314
2025-09-11 16:03:35+00:00,122.116.93.243,126.1.230.138,CONNECT,401,video.example.tv,https://video.example.tv/,/,blocked,45081,34060
2025-09-11 15:12:35+00:00,241.91.58.81,6.229.117.76,CONNECT,500,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,32599,15458
2025-09-11 11:25:35+00:00,161.240.52.171,180.75.23.37,CONNECT,404,news.example.net,https://news.example.net/,/,allowed,4752,27517
2025-09-11 19:56:35+00:00,79.89.82.190,214.240.238.254,GET,401,search.example.org,https://search.example.org/,/,allowed,25853,39792
2025-09-11 12:52:35+00:00,183.34.165.143,22.12.93.199,CONNECT,404,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,blocked,38371,52982
2025-09-11 14:34:35+00:00,13.97.126.210,126.82.72.195,POST,403,search.example.org,https://search.example.org/,/,allowed,16465,82473
2025-09-11 08:42:35+00:00,18.170.204.139,23.53.23.126,GET,403,video.example.tv,https://video.example.tv/search?q=test,/search?q=test,allowed,11702,95783
2025-09-11 16:21:35+00:00,242.129.130.199,78.174.192.213,GET,404,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,allowed,30566,75820
2025-09-11 19:40:35+00:00,17.60.250.217,98.43.104.82,CONNECT,400,example.com,https://example.com/index.html,/index.html,allowed,2055,98604
2025-09-11 09:25:35+00:00,83.71.47.111,213.110.252.121,CONNECT,502,example.com,https://example.com/index.html,/index.html,blocked,3666,62001
2025-09-11 19:39:35+00:00,126.19.165.66,103.167.72.209,GET,404,example.com,https://example.com/search?q=test,/search?q=test,blocked,19951,85442
2025-09-11 20:39:35+00:00,226.39.228.88,224.120.64.197,CONNECT,401,news.example.net,https://news.example.net/index.html,/index.html,blocked,14465,44170
2025-09-11 07:54:35+00:00,197.111.84.69,9.168.75.232,CONNECT,500,news.example.net,https://news.example.net/search?q=test,/search?q=test,blocked,23698,14994
2025-09-11 23:13:35+00:00,60.126.128.63,63.170.59.71,GET,400,example.com,https://example.com/,/,allowed,23444,89483
2025-09-11 13:16:35+00:00,86.30.108.206,219.65.198.230,POST,400,search.example.org,https://search.example.org/,/,allowed,22973,84551
2025-09-11 08:01:35+00:00,69.167.123.212,119.188.147.196,GET,301,search.example.org,https://search.example.org/index.html,/index.html,allowed,512,71843
2025-09-11 07:28:35+00:00,50.3.114.113,42.175.40.80,POST,200,video.example.tv,https://video.example.tv/api/v1/items,/api/v1/items,blocked,39800,12489
2025-09-11 10:51:35+00:00,218.87.164.21,220.250.39.52,GET,403,search.example.org,https://search.example.org/,/,blocked,33497,44966
2025-09-11 23:18:35+00:00,166.216.23.130,176.80.208.189,POST,500,example.com,https://example.com/login,/login,allowed,34971,71748
2025-09-11 14:35:35+00:00,223.16.68.98,42.134.43.172,GET,403,news.example.net,https://news.example.net/api/v1/items,/api/v1/items,allowed,36956,48682
2025-09-11 22:21:35+00:00,205.132.67.4,249.102.30.231,POST,403,search.example.org,https://search.example.org/api/v1/items,/api/v1/items,allowed,45369,57372
2025-09-11 23:41:35+00:00,97.98.73.150,50.243.148.243,CONNECT,502,example.com,https://example.com/,/,blocked,48046,83392
